FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
05/06/2024;ES24;1-;309;150;120;88;53;67;117;219;460;661;610;694;
05/06/2024;ES24;1=;812;853;903;818;694;731;828;794;738;526;421;349;
05/06/2024;ES24;2-;203;145;101;95;73;90;142;717;1068;865;781;692;
05/06/2024;ES24;2=;760;600;657;611;587;657;581;662;575;418;318;303;
05/06/2024;ES25;1-;126;109;112;106;82;78;93;146;153;169;185;216;
05/06/2024;ES25;1=;216;209;183;195;185;210;174;181;205;173;177;129;
05/06/2024;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0;
05/06/2024;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0;
05/06/2024;ES26;1-;171;144;148;97;83;84;81;153;265;321;309;383;
05/06/2024;ES26;1=;388;338;312;297;330;297;311;332;319;266;242;259;
05/06/2024;ES26;2-;205;155;174;128;94;84;99;207;283;308;372;401;
05/06/2024;ES26;2=;386;386;375;379;397;348;369;364;363;337;319;287;
05/06/2024;ES27;1-;466;292;219;173;191;639;1005;2157;1585;1550;1544;1535;
05/06/2024;ES27;1=;1440;1364;1318;1383;1349;1348;1429;1372;1301;1037;868;768;
05/06/2024;ES27;2-;425;300;284;234;313;451;809;1114;1098;1102;1202;1250;
05/06/2024;ES27;2=;1291;1355;1249;1175;1360;1290;1257;1282;1000;879;853;803;
05/06/2024;ES28;1-;79;52;43;49;83;234;513;711;690;614;678;725;
05/06/2024;ES28;1=;862;939;731;785;981;1079;873;725;505;343;203;159;
05/06/2024;ES28;2-;146;78;53;77;135;517;1458;1767;1664;1086;877;841;
05/06/2024;ES28;2=;834;858;790;859;935;1018;961;775;589;471;398;299;
05/06/2024;ES29;1-;946;540;337;318;248;467;1240;2038;2122;1904;1921;2037;
05/06/2024;ES29;1=;2107;2208;2248;2036;1921;2111;2126;2089;1934;1697;1422;1304;
05/06/2024;ES29;2-;1029;588;284;230;173;358;1004;1565;1860;1742;1838;2011;
05/06/2024;ES29;2=;2098;2107;2259;2053;2089;2108;2095;2343;2039;1932;1621;1502;
05/06/2024;ES30;1-;150;103;95;70;39;80;96;273;411;517;389;473;
05/06/2024;ES30;1=;560;529;431;446;391;479;485;543;439;356;245;209;
05/06/2024;ES30;2-;329;211;157;142;103;138;213;774;1323;1165;836;824;
05/06/2024;ES30;2=;816;778;701;746;745;712;746;739;707;564;413;305;
05/06/2024;ES31;1-;70;38;39;37;29;33;66;141;250;256;215;221;
05/06/2024;ES31;1=;293;322;425;327;283;326;316;322;322;244;143;90;
05/06/2024;ES31;2-;60;46;36;14;21;47;81;224;563;634;376;283;
05/06/2024;ES31;2=;280;266;285;271;255;288;338;300;249;203;116;78;
05/06/2024;ES32;1-;163;95;71;57;59;66;192;636;772;749;712;655;
05/06/2024;ES32;1=;663;560;601;543;618;620;619;639;638;444;383;299;
05/06/2024;ES32;2-;51;44;25;24;26;24;46;52;52;63;72;113;
05/06/2024;ES32;2=;85;108;135;138;72;94;91;98;101;77;75;54;
05/06/2024;ES33;1-;275;130;61;60;63;142;578;1783;1988;1890;1455;1243;
05/06/2024;ES33;1=;1169;1278;1551;1307;1250;1488;1553;1403;1281;966;554;367;
05/06/2024;ES33;2-;204;85;44;24;41;53;190;605;1049;838;737;617;
05/06/2024;ES33;2=;671;819;1043;1172;1200;1266;1319;1317;878;616;419;290;
05/06/2024;ES34;1-;196;111;108;92;94;82;128;294;458;563;606;475;
05/06/2024;ES34;1=;480;434;323;340;343;380;324;359;344;309;233;187;
05/06/2024;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
05/06/2024;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
05/06/2024;ES36;1-;292;176;133;96;223;610;1684;2176;1876;1682;1838;1916;
05/06/2024;ES36;1=;2068;2220;1869;1965;1951;1983;1961;1926;1510;1033;1101;748;
05/06/2024;ES36;2-;183;117;86;52;139;624;1709;2515;2430;2199;2078;1924;
05/06/2024;ES36;2=;2002;2044;2055;2214;2262;2376;2362;1957;1246;817;670;490;
05/06/2024;ES37;1-;179;100;84;67;172;379;1184;2048;1712;1280;1502;1595;
05/06/2024;ES37;1=;1787;1925;1716;1615;1879;1981;1733;1561;1012;661;601;418;
05/06/2024;ES37;2-;138;79;61;58;200;779;1677;2640;2433;1969;1971;1778;
05/06/2024;ES37;2=;1830;2054;1763;1876;1951;2297;1908;1537;1044;650;500;325;
05/06/2024;ES38;1-;89;27;16;6;10;25;111;360;733;722;497;493;
05/06/2024;ES38;1=;542;691;777;1119;965;1077;1030;786;534;362;243;146;
05/06/2024;ES38;2-;53;16;18;9;19;45;223;753;1043;846;432;419;
05/06/2024;ES38;2=;437;462;529;420;451;489;504;415;400;243;139;112;
05/06/2024;ES39;1-;616;332;131;65;40;97;244;1328;3287;3392;2996;2123;
05/06/2024;ES39;1=;1828;1831;1837;2318;2116;1895;2028;2157;1936;1705;1314;882;
05/06/2024;ES39;2-;521;354;128;72;51;72;151;655;2184;2884;2032;1556;
05/06/2024;ES39;2=;1615;1697;2048;2956;3550;3719;3286;3241;2390;1928;1403;958;
05/06/2024;ES40;1-;176;114;72;105;170;483;1622;2306;2082;1762;1830;1884;
05/06/2024;ES40;1=;1859;2240;1995;1785;1968;2055;1722;1771;1151;798;700;434;
05/06/2024;ES40;2-;213;119;95;78;172;586;1721;2002;1826;1679;1817;1789;
05/06/2024;ES40;2=;1948;2286;2074;1920;2115;2314;2338;1864;1498;988;747;547;
05/06/2024;ES41;1-;185;142;121;109;254;538;1160;1492;1264;966;1104;1103;
05/06/2024;ES41;1=;1119;1156;958;1050;1135;1136;1099;955;779;580;461;365;
05/06/2024;ES41;2-;155;122;70;73;164;310;735;1075;1212;1086;1029;1034;
05/06/2024;ES41;2=;1006;1121;1181;1048;1225;1408;1265;909;677;537;460;355;
05/06/2024;ES42;1-;67;56;39;39;78;171;475;800;672;629;661;706;
05/06/2024;ES42;1=;728;707;587;644;680;725;699;614;446;294;257;184;
05/06/2024;ES42;2-;92;46;26;22;59;192;576;969;1016;865;800;747;
05/06/2024;ES42;2=;746;791;710;733;787;896;855;737;511;323;262;209;
05/06/2024;ES43;1-;34;23;14;4;14;40;168;391;521;406;277;229;
05/06/2024;ES43;1=;189;199;232;177;177;211;180;207;183;125;95;47;
05/06/2024;ES43;2-;150;83;68;38;29;31;106;260;386;424;373;394;
05/06/2024;ES43;2=;414;461;506;500;399;517;546;561;424;363;289;219;
05/06/2024;ES44;1-;406;311;269;256;256;570;951;1533;1682;1898;2000;2044;
05/06/2024;ES44;1=;2017;2067;1974;2108;2103;2046;2083;1959;1338;987;887;854;
05/06/2024;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
05/06/2024;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
05/06/2024;ES45;1-;377;269;175;102;204;756;1998;2420;2184;1841;1898;1827;
05/06/2024;ES45;1=;1839;1735;1598;1765;1798;1837;1789;1795;1325;993;850;782;
05/06/2024;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
05/06/2024;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
05/06/2024;ES46;1-;121;66;79;88;195;501;774;843;807;690;756;808;
05/06/2024;ES46;1=;844;816;748;680;866;997;951;849;644;493;279;185;
05/06/2024;ES46;2-;122;76;49;79;152;365;620;921;829;782;784;781;
05/06/2024;ES46;2=;774;853;773;777;850;917;928;769;649;527;343;204;
05/06/2024;ES47;1-;167;109;62;58;109;281;569;740;694;696;788;818;
05/06/2024;ES47;1=;782;748;734;784;746;505;646;754;617;509;416;304;
05/06/2024;ES47;2-;173;141;108;91;162;356;656;769;793;796;840;784;
05/06/2024;ES47;2=;752;768;829;806;835;807;736;680;542;453;405;312;
05/06/2024;ES48;1-;84;63;37;69;173;1400;2772;2820;2215;1300;1047;1076;
05/06/2024;ES48;1=;1065;1051;1013;949;1030;1003;960;858;723;511;320;210;
05/06/2024;ES48;2-;101;79;72;61;143;391;597;744;854;692;902;915;
05/06/2024;ES48;2=;1307;1753;1630;1443;1812;1832;1512;998;681;468;368;225;
05/06/2024;ES49;1-;64;38;38;24;59;325;1137;1242;1014;818;622;692;
05/06/2024;ES49;1=;711;696;608;643;650;609;625;579;491;374;337;224;
05/06/2024;ES49;2-;82;55;46;39;26;41;81;191;334;470;454;486;
05/06/2024;ES49;2=;477;425;503;514;489;559;675;649;477;354;210;151;
05/06/2024;ES50;1-;166;80;58;39;28;44;70;192;369;425;375;426;
05/06/2024;ES50;1=;452;463;555;443;381;473;473;467;479;398;230;268;
05/06/2024;ES50;2-;140;57;47;45;35;48;96;272;661;710;547;531;
05/06/2024;ES50;2=;495;560;507;474;468;510;502;542;451;338;224;185;
05/06/2024;ES51;1-;73;57;49;36;36;49;87;241;340;522;479;412;
05/06/2024;ES51;1=;419;453;473;459;416;525;528;626;447;327;216;161;
05/06/2024;ES51;2-;75;53;39;42;23;46;81;268;525;507;356;392;
05/06/2024;ES51;2=;342;366;390;303;344;365;353;375;356;268;183;126;
05/06/2024;ES52;1-;129;57;56;57;31;44;91;309;724;904;752;632;
05/06/2024;ES52;1=;640;609;706;659;653;877;1208;936;723;636;385;248;
05/06/2024;ES52;2-;231;220;293;189;129;143;106;422;787;759;443;410;
05/06/2024;ES52;2=;679;533;527;623;354;472;756;560;411;678;393;206;
05/06/2024;ES53;1-;38;59;43;40;27;34;67;145;227;216;206;201;
05/06/2024;ES53;1=;224;253;215;216;203;240;233;263;222;175;154;104;
05/06/2024;ES53;2-;179;135;113;99;77;127;325;451;451;484;421;420;
05/06/2024;ES53;2=;445;445;416;433;471;457;452;490;426;378;321;246;
05/06/2024;ES54;1-;71;51;28;24;23;49;155;239;301;291;244;261;
05/06/2024;ES54;1=;271;249;286;230;259;270;234;274;269;190;171;117;
05/06/2024;ES54;2-;141;87;43;43;26;39;100;196;307;297;271;301;
05/06/2024;ES54;2=;331;336;345;304;296;344;407;345;340;304;222;150;
05/06/2024;ES55;1-;61;34;23;13;20;36;92;178;288;331;368;327;
05/06/2024;ES55;1=;271;303;288;268;294;326;349;344;250;177;141;114;
05/06/2024;ES55;2-;45;26;19;9;20;34;117;146;220;227;239;215;
05/06/2024;ES55;2=;232;258;240;235;245;246;261;225;203;187;136;71;
05/06/2024;ES56;1-;47;22;16;16;39;102;360;495;482;322;355;346;
05/06/2024;ES56;1=;392;597;689;639;789;850;709;393;293;192;138;98;
05/06/2024;ES56;2-;18;26;7;15;42;234;752;927;631;278;230;254;
05/06/2024;ES56;2=;294;296;258;238;259;291;252;215;158;140;79;61;
05/06/2024;ES57;1-;42;15;19;23;64;191;572;913;765;469;461;499;
05/06/2024;ES57;1=;570;669;596;652;717;604;671;640;448;352;237;119;
05/06/2024;ES57;2-;27;12;17;14;36;162;486;917;826;534;456;550;
05/06/2024;ES57;2=;546;688;570;749;675;834;758;559;369;220;145;91;
05/06/2024;ES58;1-;35;19;25;15;50;152;352;604;401;307;339;376;
05/06/2024;ES58;1=;337;409;414;456;492;631;531;377;275;185;148;85;
05/06/2024;ES58;2-;27;8;10;13;34;69;173;382;359;209;230;237;
05/06/2024;ES58;2=;298;258;230;229;381;323;346;318;216;140;96;58;
05/06/2024;ES59;1-;43;25;21;28;58;105;173;180;179;210;265;210;
05/06/2024;ES59;1=;232;250;254;268;313;300;305;267;224;176;109;68;
05/06/2024;ES59;2-;27;12;113;22;46;147;185;217;200;176;182;155;
05/06/2024;ES59;2=;196;189;151;190;209;212;205;148;174;114;67;34;
05/06/2024;ES60;1-;28;12;15;22;52;186;634;898;732;502;454;483;
05/06/2024;ES60;1=;415;428;375;415;454;486;471;310;231;154;94;63;
05/06/2024;ES60;2-;46;34;10;20;30;110;269;624;546;418;461;458;
05/06/2024;ES60;2=;594;590;565;462;575;591;559;547;394;275;195;125;
06/06/2024;ES01;1-;371;267;181;134;304;842;2055;2466;2324;1906;1951;2097;
06/06/2024;ES01;1=;2175;2267;1882;1926;2004;2160;2055;2053;1573;988;992;1000;
06/06/2024;ES01;2-;341;262;193;111;169;347;721;1360;1534;1328;1394;1492;
06/06/2024;ES01;2=;1328;1269;1422;1361;1517;1515;1591;1384;1110;774;769;664;
06/06/2024;ES02;1-;292;264;203;190;141;117;145;321;479;648;661;620;
06/06/2024;ES02;1=;587;530;439;426;437;468;562;567;453;465;394;396;
06/06/2024;ES02;2-;705;552;433;336;236;303;596;1359;1506;1512;1385;1326;
06/06/2024;ES02;2=;1313;1293;1261;1240;1242;1310;1161;1173;1107;1253;986;1011;
06/06/2024;ES03;1-;344;191;146;116;120;165;596;2435;2329;2403;2133;1786;
06/06/2024;ES03;1=;1688;1541;1710;1710;1557;1700;1915;1698;1515;1246;730;519;
06/06/2024;ES03;2-;329;168;95;77;71;87;115;322;728;810;1025;1243;
06/06/2024;ES03;2=;1495;1541;1528;1641;1229;1374;1549;1580;1382;1136;628;463;
06/06/2024;ES04;1-;283;180;92;97;71;82;316;1060;1379;1234;972;992;
06/06/2024;ES04;1=;939;1001;948;986;947;1036;1024;946;998;925;561;389;
06/06/2024;ES04;2-;201;85;59;73;57;46;112;309;677;724;599;652;
06/06/2024;ES04;2=;767;765;978;909;812;833;996;946;821;648;398;254;
06/06/2024;ES05;1-;1703;1107;727;495;395;431;788;1317;1851;2097;2111;2356;
06/06/2024;ES05;1=;2708;2786;3197;3136;3058;3037;3163;3271;2853;2755;2217;1910;
06/06/2024;ES05;2-;469;262;204;148;159;318;1105;2021;1991;1954;1763;1787;
06/06/2024;ES05;2=;1637;1681;1734;1671;1719;1694;1710;1709;1639;1418;1026;788;
06/06/2024;ES06;1-;55;26;18;26;54;241;853;1065;975;722;771;787;
06/06/2024;ES06;1=;728;821;750;855;861;1065;852;739;501;288;217;134;
06/06/2024;ES06;2-;70;42;25;30;45;290;493;926;749;613;664;702;
06/06/2024;ES06;2=;696;805;831;781;909;1055;886;685;383;249;198;167;
06/06/2024;ES07;1-;615;381;185;141;121;216;791;1733;2162;1881;1736;2019;
06/06/2024;ES07;1=;2177;2617;3688;3569;3095;3308;3518;3419;2609;2151;1534;1085;
06/06/2024;ES07;2-;407;201;115;96;141;640;3565;4795;3924;3414;2566;2437;
06/06/2024;ES07;2=;2324;2497;3119;2709;2589;2643;2643;2485;2551;1860;1204;767;
06/06/2024;ES08;1-;638;641;553;461;351;354;458;638;788;811;882;837;
06/06/2024;ES08;1=;830;813;825;839;868;804;869;852;809;878;761;721;
06/06/2024;ES08;2-;720;626;515;451;362;406;429;746;946;875;820;736;
06/06/2024;ES08;2=;842;838;884;862;917;880;927;859;789;907;873;813;
06/06/2024;ES09;1-;531;489;424;437;303;290;408;666;787;825;840;677;
06/06/2024;ES09;1=;833;755;835;865;898;878;891;907;838;887;646;659;
06/06/2024;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES10;2-;194;110;78;71;81;188;419;558;581;571;545;402;
06/06/2024;ES10;2=;551;598;561;566;589;549;590;560;603;492;419;258;
06/06/2024;ES11;1-;1057;577;194;91;76;119;736;4547;6335;6085;5521;4348;
06/06/2024;ES11;1=;3896;3734;4068;5133;4536;4287;4547;4404;3954;3592;2761;1730;
06/06/2024;ES11;2-;1420;926;491;235;149;218;446;1648;3554;4255;4197;3658;
06/06/2024;ES11;2=;3726;4099;4976;5051;5450;5228;5256;5258;5073;4624;3570;2368;
06/06/2024;ES12;1-;520;409;348;288;488;1252;1739;1640;1709;1777;1895;1961;
06/06/2024;ES12;1=;1543;923;1019;1215;1277;1169;1627;1619;1648;1584;1395;1184;
06/06/2024;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES13;1-;373;267;186;180;214;440;1054;1451;1425;1392;1385;1404;
06/06/2024;ES13;1=;1447;1546;1356;1398;1347;1480;1468;1424;1257;902;837;731;
06/06/2024;ES13;2-;501;359;228;156;203;457;1137;1523;1612;1628;1652;1735;
06/06/2024;ES13;2=;1787;1809;1658;1648;1634;1803;1760;1699;1588;1019;926;839;
06/06/2024;ES14;1-;50;23;10;14;15;62;178;508;430;354;394;374;
06/06/2024;ES14;1=;309;284;273;336;316;343;319;283;247;155;132;121;
06/06/2024;ES14;2-;44;23;13;13;11;36;98;205;222;249;314;336;
06/06/2024;ES14;2=;331;377;238;232;333;404;275;264;210;117;102;83;
06/06/2024;ES15;1-;71;39;43;32;42;224;833;1211;932;847;889;789;
06/06/2024;ES15;1=;845;1014;854;812;972;1001;901;696;638;338;247;249;
06/06/2024;ES15;2-;46;21;20;21;26;120;547;789;839;777;876;787;
06/06/2024;ES15;2=;739;883;789;622;793;827;835;790;453;279;223;207;
06/06/2024;ES16;1-;412;260;196;168;200;338;938;1384;1302;1318;1389;1540;
06/06/2024;ES16;1=;1488;1546;1492;1537;1447;1289;1537;1625;1302;942;991;863;
06/06/2024;ES16;2-;246;197;137;119;165;476;1532;1529;1553;1520;1581;1422;
06/06/2024;ES16;2=;1372;1377;1288;1321;1465;1377;1499;1472;1083;701;597;509;
06/06/2024;ES17;1-;517;775;289;687;598;1700;3252;3560;3496;3277;3635;3689;
06/06/2024;ES17;1=;3654;3488;3402;3447;3764;3803;3635;3393;2633;2079;1799;1559;
06/06/2024;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES18;1-;91;49;39;30;40;301;1308;1285;1259;932;780;747;
06/06/2024;ES18;1=;718;604;530;644;620;675;650;505;372;235;222;214;
06/06/2024;ES18;2-;162;82;57;47;42;102;248;551;594;785;828;929;
06/06/2024;ES18;2=;992;1253;1080;874;1045;1393;1327;1128;799;510;439;387;
06/06/2024;ES19;1-;237;170;126;119;132;259;553;978;1059;957;959;969;
06/06/2024;ES19;1=;926;1005;946;931;1054;1118;1203;993;850;546;506;409;
06/06/2024;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES20;1-;4806;3040;1483;946;799;848;1629;4615;8729;9597;8732;7619;
06/06/2024;ES20;1=;9211;9127;9999;9999;9999;9999;9999;9999;9999;9999;9625;6812;
06/06/2024;ES20;2-;3648;2314;1147;709;689;1034;3067;8505;9482;8348;9236;9999;
06/06/2024;ES20;2=;9880;9625;9999;9999;9999;9712;9999;9999;9784;9051;7701;5353;
06/06/2024;ES21;1-;97;64;41;45;56;173;795;1510;1104;801;985;1040;
06/06/2024;ES21;1=;1091;1182;945;926;1055;1122;1171;988;749;461;434;368;
06/06/2024;ES21;2-;115;86;56;48;92;342;1058;2135;2166;1653;1664;1602;
06/06/2024;ES21;2=;1566;1750;1612;1551;1917;2233;1787;1541;1004;463;355;306;
06/06/2024;ES22;1-;433;291;193;163;149;186;444;1217;1356;1213;1228;1180;
06/06/2024;ES22;1=;1121;1100;1080;972;946;1041;1087;1145;1020;955;553;506;
06/06/2024;ES22;2-;417;291;167;147;96;143;255;484;608;577;642;663;
06/06/2024;ES22;2=;735;730;727;708;681;708;778;792;736;643;548;464;
06/06/2024;ES23;1-;903;639;519;350;306;465;1318;3341;3628;3389;2547;2499;
06/06/2024;ES23;1=;2486;2217;2280;2079;2251;2327;2163;2140;2097;1838;1262;1116;
06/06/2024;ES23;2-;1669;1147;821;671;489;542;739;1136;1561;1768;1968;2228;
06/06/2024;ES23;2=;2561;2560;2780;2695;2595;2663;2420;2453;2425;2483;1918;1852;
06/06/2024;ES24;1-;312;213;159;102;73;80;121;239;443;632;623;707;
06/06/2024;ES24;1=;728;857;845;808;714;709;823;783;678;686;427;379;
06/06/2024;ES24;2-;217;191;110;89;78;96;167;724;1049;856;764;774;
06/06/2024;ES24;2=;706;670;622;619;547;596;657;623;571;551;339;304;
06/06/2024;ES25;1-;133;128;135;115;98;83;99;127;197;194;211;198;
06/06/2024;ES25;1=;199;203;200;191;187;166;180;170;178;207;174;149;
06/06/2024;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES26;1-;260;184;164;129;79;88;71;168;214;250;291;388;
06/06/2024;ES26;1=;353;332;317;280;305;317;329;407;343;323;284;244;
06/06/2024;ES26;2-;250;199;143;119;100;105;108;239;291;286;403;415;
06/06/2024;ES26;2=;371;374;360;373;402;410;382;355;365;386;333;320;
06/06/2024;ES27;1-;528;372;275;216;219;428;1071;1971;1539;1508;1533;1526;
06/06/2024;ES27;1=;1442;1363;1305;1408;1332;1356;1407;1314;1369;1112;912;880;
06/06/2024;ES27;2-;541;421;329;275;364;440;780;1036;1062;1040;1112;1216;
06/06/2024;ES27;2=;1304;1339;1234;1249;1323;1278;1315;1128;1101;918;956;821;
06/06/2024;ES28;1-;81;50;56;53;94;221;493;675;676;595;698;680;
06/06/2024;ES28;1=;813;965;811;854;1068;1174;964;857;665;312;255;256;
06/06/2024;ES28;2-;150;110;89;70;169;514;1419;1733;1565;988;958;876;
06/06/2024;ES28;2=;926;880;833;926;993;997;993;768;721;651;482;451;
06/06/2024;ES29;1-;1000;584;355;358;314;464;1207;2090;2009;1909;2084;2152;
06/06/2024;ES29;1=;2166;2161;2301;2072;2033;2160;2101;1973;2008;1980;1382;1492;
06/06/2024;ES29;2-;1026;582;369;476;380;594;926;1584;1669;1804;1864;2043;
06/06/2024;ES29;2=;2090;1881;2098;2117;1985;2061;2138;2024;2038;1879;1581;1214;
06/06/2024;ES30;1-;185;149;115;88;69;63;96;226;457;453;404;378;
06/06/2024;ES30;1=;466;460;528;584;463;529;534;504;481;477;280;222;
06/06/2024;ES30;2-;275;214;161;127;112;127;208;793;1291;1054;897;859;
06/06/2024;ES30;2=;831;780;781;687;722;712;802;820;743;613;442;353;
06/06/2024;ES31;1-;75;43;33;55;32;44;55;157;257;276;230;244;
06/06/2024;ES31;1=;281;359;464;353;243;291;334;375;306;288;129;106;
06/06/2024;ES31;2-;71;38;42;32;16;35;90;218;575;636;377;356;
06/06/2024;ES31;2=;268;309;262;276;283;311;331;305;299;214;109;105;
06/06/2024;ES32;1-;255;211;116;91;92;100;214;597;768;755;693;693;
06/06/2024;ES32;1=;643;628;609;603;628;635;651;614;639;544;355;328;
06/06/2024;ES32;2-;51;44;31;27;38;30;41;45;64;71;91;99;
06/06/2024;ES32;2=;96;115;120;149;185;107;131;118;130;91;87;53;
06/06/2024;ES33;1-;228;133;79;51;76;157;553;1742;1984;1887;1465;1303;
06/06/2024;ES33;1=;1180;1335;1608;1382;1364;1459;1581;1440;1354;1108;574;404;
06/06/2024;ES33;2-;184;97;55;29;40;43;196;615;1002;901;729;762;
06/06/2024;ES33;2=;706;770;1112;1116;1026;1173;1272;1143;926;626;446;282;
06/06/2024;ES34;1-;198;232;148;104;90;110;138;300;465;503;532;498;
06/06/2024;ES34;1=;456;436;310;331;376;394;365;376;360;317;264;219;
06/06/2024;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES36;1-;394;263;166;130;266;731;1650;2073;2086;1611;1800;1950;
06/06/2024;ES36;1=;2112;2126;1915;1966;2056;2019;2038;1887;1599;1012;1041;1032;
06/06/2024;ES36;2-;225;140;98;83;191;583;1719;2456;2518;2131;2098;1978;
06/06/2024;ES36;2=;1977;2104;2094;2098;2322;2376;2321;2016;1571;915;686;664;
06/06/2024;ES37;1-;222;112;86;95;151;367;1132;1960;1605;1295;1520;1581;
06/06/2024;ES37;1=;1728;1942;1712;1707;1828;1964;1805;1557;1132;726;674;590;
06/06/2024;ES37;2-;161;87;54;69;238;737;1659;2659;2389;1997;1932;1886;
06/06/2024;ES37;2=;1928;2080;1773;1778;1904;2299;1984;1700;1181;675;504;374;
06/06/2024;ES38;1-;87;32;18;6;12;29;114;364;838;697;504;468;
06/06/2024;ES38;1=;606;692;684;746;698;878;796;709;539;438;214;189;
06/06/2024;ES38;2-;78;21;15;16;21;40;196;702;1023;694;443;326;
06/06/2024;ES38;2=;476;485;524;450;456;445;493;427;402;264;142;121;
06/06/2024;ES39;1-;597;395;171;97;60;96;215;1389;3333;3371;2960;2042;
06/06/2024;ES39;1=;1776;1858;1999;2423;2160;1853;2113;2124;1950;1849;1369;890;
06/06/2024;ES39;2-;686;468;169;88;49;78;143;630;2035;2809;2046;1677;
06/06/2024;ES39;2=;1654;1700;1909;2440;2600;3106;2867;2810;2427;1957;1536;949;
06/06/2024;ES40;1-;224;146;114;104;200;498;1565;1553;1472;1745;1959;1703;
06/06/2024;ES40;1=;1906;1995;1907;1790;1916;1984;1901;1817;1483;878;752;701;
06/06/2024;ES40;2-;243;135;103;104;160;610;1620;2035;1837;1736;1891;1737;
06/06/2024;ES40;2=;1892;2174;1995;1828;2187;2409;2235;1975;1679;1002;798;700;
06/06/2024;ES41;1-;249;157;136;133;235;539;1116;1565;1287;1013;1072;1103;
06/06/2024;ES41;1=;1116;1070;942;1026;1096;1139;1056;996;847;613;481;396;
06/06/2024;ES41;2-;200;125;89;90;159;341;693;1113;1228;1028;1051;1006;
06/06/2024;ES41;2=;1067;1139;1094;1072;1207;1357;1253;1078;779;507;479;349;
06/06/2024;ES42;1-;99;88;56;49;113;182;495;840;721;599;653;730;
06/06/2024;ES42;1=;694;760;639;680;723;704;707;671;506;336;317;303;
06/06/2024;ES42;2-;106;80;56;30;77;204;554;1016;911;792;737;744;
06/06/2024;ES42;2=;728;816;695;768;814;842;817;796;617;340;316;260;
06/06/2024;ES43;1-;38;41;13;12;18;53;150;390;512;375;251;183;
06/06/2024;ES43;1=;204;189;251;184;189;237;226;200;198;134;80;63;
06/06/2024;ES43;2-;191;120;71;42;31;45;90;253;373;416;380;302;
06/06/2024;ES43;2=;479;497;527;560;462;478;585;580;525;391;298;220;
06/06/2024;ES44;1-;561;365;331;275;316;567;921;1466;1742;1876;1980;1959;
06/06/2024;ES44;1=;2138;2119;2106;1945;2085;2150;2143;1815;1518;1039;912;837;
06/06/2024;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES45;1-;508;315;214;140;238;773;2030;2441;2117;1825;1838;1854;
06/06/2024;ES45;1=;1860;1786;1656;1913;1784;1770;1817;1818;1560;1144;1015;910;
06/06/2024;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
06/06/2024;ES46;1-;124;82;76;93;218;524;777;846;865;734;745;725;
06/06/2024;ES46;1=;821;927;698;761;946;1003;957;812;655;456;335;174;
06/06/2024;ES46;2-;136;78;69;83;144;336;634;965;912;782;794;790;
06/06/2024;ES46;2=;799;858;827;826;869;939;885;807;663;560;381;233;
06/06/2024;ES47;1-;192;121;87;76;118;263;542;661;539;616;751;757;
06/06/2024;ES47;1=;684;698;711;650;758;693;753;670;642;548;400;327;
06/06/2024;ES47;2-;179;141;119;115;191;363;641;733;759;751;812;785;
06/06/2024;ES47;2=;830;776;789;761;818;816;758;696;539;501;418;306;
06/06/2024;ES48;1-;102;66;41;84;187;1328;2635;2774;2116;1193;1083;1005;
06/06/2024;ES48;1=;970;1062;968;1035;1006;1136;947;931;731;495;310;236;
06/06/2024;ES48;2-;104;80;66;59;150;368;583;759;803;743;906;821;
